filename,label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,scent_mean,scent_std,rms_mean,rms_std
198_bus.wav,bus,-18.072575,41.047417,94.843765,22.231388,-8.483141,8.308047,25.90137,5.8116436,14.015397,6.832707,6.4042854,5.599001,-13.9654,5.5241046,-3.1289039,4.677523,-5.7846627,6.0797067,0.50658834,3.9033651,-5.623357,4.391191,-1.6902725,3.5002382,-5.445352,3.8048768,1.2701546,4.1989546,-3.0558302,4.6490507,1.1061124,4.048798,-1.969349,3.8728025,0.5675043,3.801056,-3.0254123,3.4802976,2.603728,3.5379586,1711.2015757694344,362.0419102974174,0.15852556,0.05485119
199_bus.wav,bus,-28.450302,17.416363,105.671814,6.150543,-2.1375382,7.769211,34.13684,5.0731072,5.3044996,4.981105,14.766167,4.9375315,-0.69247466,5.029612,3.1183991,4.602489,-11.1585,3.9225256,-2.8838499,3.477033,-5.6057105,3.228056,-2.9879003,3.6421804,-8.022921,3.9853356,-1.4419947,3.9054997,-5.7896695,3.955199,-3.5153618,3.6105611,-4.8285985,4.091448,-2.489342,4.2445245,-7.1646295,3.6270301,-0.043799713,3.1034007,1423.848948231256,132.58211573879117,0.19635765,0.048961475
19_bus.wav,bus,-70.73022,100.3701,82.03959,16.951303,18.586754,10.525652,6.7037263,6.2538376,8.244646,5.3425646,13.192576,5.161603,-5.16687,4.65854,18.443058,7.814644,2.5927784,6.5718746,4.157787,6.1528234,1.9854659,4.800731,5.2559977,4.451357,-4.4968166,4.110408,5.083961,3.9654434,-2.6840162,3.4971976,0.34837726,3.4824934,-0.6129603,4.138115,1.651603,3.4198244,-1.138855,3.1858296,3.4792442,3.474354,2059.7477084969114,422.08963238884957,0.12367016,0.077089824
1_bus.wav,bus,-19.347885,50.715744,92.16498,8.15856,4.978988,8.346868,23.961987,5.6511817,11.484528,5.6045303,0.8321417,7.6930046,-14.798093,4.0616736,10.096825,4.039715,8.3046665,6.8660297,7.259057,5.380335,-3.081715,4.199627,2.5641072,3.434063,-1.3860807,3.5661392,1.4370124,2.8699236,-0.28562018,3.0584097,8.837149,3.366138,-1.1841503,3.5525696,5.4479113,3.433866,3.4322205,3.3266792,4.998639,3.2620296,1695.9180597320178,181.03202242045109,0.18270099,0.062030658
200_bus.wav,bus,-13.881943,51.302135,105.51822,12.24069,-18.158281,5.2541866,16.235497,6.494862,11.5463,5.798598,19.315573,6.595485,-11.532388,6.829022,0.85071653,4.0563383,-10.451604,5.137281,-3.1810725,5.716266,-5.2658596,4.436158,0.5245505,4.173465,-4.0847125,3.2577245,1.8799473,3.0176952,-2.984582,3.4248576,0.6205618,3.651686,-4.836095,2.9589763,0.097512156,3.2369869,-4.7028356,3.6571994,0.62370497,5.0848727,1577.6412429918576,165.52100813747168,0.1728516,0.066933185
201_bus.wav,bus,-30.163769,55.89556,107.14235,19.477058,-8.500367,5.6876984,20.511126,5.903628,14.315861,4.660882,14.950868,4.769867,-14.870702,7.3867593,-0.8333526,5.0530434,-9.330101,4.094456,1.4996784,5.2068233,-5.3725543,4.8566585,-6.4943843,3.6220489,-8.803577,3.8286598,0.24074246,4.0978155,-1.4206331,3.8641853,-0.029106384,4.6051164,-4.7916965,3.9433436,2.3995886,3.6841812,0.5943953,3.7032604,5.422796,3.5192096,1530.4720343930956,304.6468759162316,0.16211206,0.06353091
202_bus.wav,bus,-109.90915,34.203735,121.062805,12.857259,8.046048,6.664485,22.201551,6.4577394,7.3010054,5.591222,17.416967,7.744109,-8.6100445,7.227658,-3.8736541,6.2306333,-12.193085,5.3901668,-1.0802801,4.2360992,-5.722354,4.3647842,-3.2233264,4.0424814,-8.975564,4.208881,-2.02446,3.7218277,-6.63802,3.9167848,-5.6235476,4.265915,-7.994228,3.5860484,-3.824507,3.5041857,-7.1689677,3.649835,-3.2633958,3.8186526,1213.629620049909,208.07153648240805,0.114978805,0.050232388
203_bus.wav,bus,-31.006977,22.945011,114.8863,5.6798015,-16.17862,6.49366,25.361488,6.78946,0.9735535,5.9515133,11.692112,6.4007425,-5.425178,4.3901772,5.100635,6.098264,-1.7553056,8.102165,0.35202357,5.76007,-7.7853365,3.241666,-3.170349,3.6404197,-6.562199,5.0146,-2.3469307,4.001673,-6.113382,3.28062,-2.8929887,4.2303224,-6.1604686,3.8151307,-2.7924788,3.126423,-7.544022,3.4703417,-0.1742091,3.284781,1401.51355191854,123.09213162586697,0.16456275,0.04514379
204_bus.wav,bus,-18.545464,12.067325,116.83963,6.5468583,-11.484801,5.8515363,27.880274,6.1007633,-4.1498823,3.9162543,2.9325664,4.5086327,-3.153918,3.5571651,3.0469618,3.610626,-4.5107594,4.579018,1.2884499,4.8437505,2.81629,3.3841016,-0.95317364,3.2268245,1.3062751,3.276804,-3.5455952,3.399513,-8.289951,3.0601811,-2.2340004,4.7909937,-5.7352486,4.0185094,-0.42916578,3.7388268,-2.4837844,3.6652086,0.044450462,3.3962226,1408.9847282687483,103.45298620157742,0.17017724,0.037248272
205_bus.wav,bus,-89.006485,39.71864,118.307465,11.991674,15.857488,11.8156395,27.971376,5.1123695,2.0132327,5.5692034,4.992731,8.330965,-11.671622,5.823946,-1.6541104,4.878487,-7.3140836,4.7710776,-3.1215763,4.74048,-3.178777,3.8496213,-2.762198,3.4941962,-6.5608277,3.6572816,-4.2771096,4.6327443,-7.3728533,3.755229,-3.7675257,2.9946606,-6.4603558,3.0941133,-1.1674578,3.5029073,-7.1636834,3.082633,0.033040673,3.351799,1261.6317491089665,184.91579152690457,0.1279958,0.04652761
206_bus.wav,bus,-30.096012,30.95643,111.39594,7.3729053,3.8218787,5.2576313,26.690018,4.4952726,-1.4714198,4.6443295,11.4568,4.658097,-4.086786,6.472187,0.24824181,5.469623,-9.280863,4.035065,-3.1804194,4.5779157,-8.093136,4.8946037,-3.3824375,4.7545977,-7.0078077,3.6957414,-5.7430058,4.3029814,-5.926196,4.4852924,-0.49238157,3.7922802,-4.686251,4.250612,-0.5332371,3.4400878,-3.921092,4.041398,0.3332144,3.6958234,1398.976436006307,132.78101888280224,0.18322375,0.05249507
207_bus.wav,bus,-24.759674,39.419926,112.8283,17.297012,-15.273424,6.506613,21.157824,9.103887,10.96241,4.2163796,20.442545,6.8825703,-8.215063,5.4977436,7.868917,4.357805,-8.700285,5.306553,1.9689999,3.7968454,-10.034298,3.7737715,-2.1994317,4.98447,-3.5566473,3.7669601,3.0556808,4.254681,-1.0649495,5.2570767,-0.178987,5.1374326,-5.763333,3.5294886,1.894183,3.059093,-1.9990174,3.691668,0.38157594,3.6380115,1453.3823427781563,250.74111886689144,0.17652796,0.051442437
20_bus.wav,bus,-27.885002,54.01666,67.13578,27.037228,17.198835,6.8917875,17.092215,5.822507,9.953648,4.5149627,6.9918394,6.207519,-5.9832673,8.223095,12.092248,7.5621243,5.1872716,4.7577143,3.1992848,5.026435,-8.637839,3.5210936,-3.2891483,4.256967,0.13637641,5.056107,2.0826747,4.4144487,0.052028373,4.866933,2.0527952,4.108901,-4.520325,4.1338806,6.5520782,5.550156,1.2236171,4.094686,7.9119864,4.0476294,2337.5940461612026,644.8420798501074,0.1415525,0.03367491
21_bus.wav,bus,-1.88308,21.916285,88.803795,4.802665,21.416895,5.5799546,28.37103,5.432307,2.9451838,7.879522,8.034126,4.5743575,6.265493,4.8684506,10.209345,4.289749,-2.2304316,4.841783,4.8870144,4.502521,-8.130559,4.0635233,1.925321,4.5649867,-2.8668559,3.8334749,0.18316904,3.4809036,-3.2574246,3.8635504,0.16002533,3.897225,-0.6320129,3.143707,3.190764,3.4286785,0.9171227,3.8712947,6.0478234,3.4441159,1739.4686062737705,167.8395091713262,0.23488797,0.037519924
22_bus.wav,bus,-1.248092,23.9322,102.30321,9.98987,20.694813,7.034602,20.365477,8.601795,4.802262,6.7390485,10.465655,5.818796,8.040209,4.568127,6.945195,4.1406665,-5.219101,3.884591,8.198608,3.9136953,-3.7046857,3.9246135,3.9857614,3.5968542,-4.3200617,3.3217468,0.419831,3.8198178,-2.8576312,3.3468645,1.8852206,3.3098652,-1.6270798,2.9142225,4.5920053,3.546803,-0.57416475,3.5263755,6.1032786,2.8570235,1551.6701457555866,197.6915880759542,0.2578595,0.03615781
23_bus.wav,bus,-5.9253693,36.89318,114.219025,19.72251,18.682564,5.3211293,19.035196,4.0091486,2.480282,7.6497083,4.1269236,5.28429,2.0052133,3.551743,2.5732524,4.661279,-6.7356596,5.065272,1.1058608,3.9177513,-6.0057735,4.5943522,-1.607356,3.4872777,-1.7855904,2.8716002,-3.1063159,4.1696534,0.71183044,3.334762,1.9086983,4.563998,-1.5471001,3.674161,1.399043,3.6711178,-0.31019452,3.5808177,4.981892,3.5535173,1422.7218739474158,330.80001552596144,0.24503969,0.027690543
24_bus.wav,bus,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_bus.wav,bus,-10.767381,15.802426,86.17708,8.094285,25.407087,10.709717,7.180226,10.647616,10.714744,10.664045,11.98484,4.9261794,6.6140656,4.887574,4.5515437,3.9104018,-7.108423,3.82968,9.637787,3.3640127,-6.94206,3.7301354,2.8449135,3.419022,-2.244716,2.914858,3.1499743,3.2195842,-2.154334,3.4026456,1.9661888,3.2752857,-1.3756961,3.3060317,6.011195,3.563084,-0.33332834,2.9807613,7.10017,3.32261,2033.74103713115,190.9889711736207,0.19259189,0.0385246
26_bus.wav,bus,-21.147924,24.036543,105.2611,6.1558356,27.3566,4.976024,8.548492,6.595358,4.611193,6.330979,24.11208,4.5341864,2.3130145,4.2294154,9.589116,4.6318007,-5.277173,4.0353775,1.7061048,4.3055487,-3.832946,4.035569,3.469543,3.9573605,-2.196315,3.466418,1.0209001,3.830774,-1.9300858,3.4214857,4.082576,3.034534,-0.7331284,3.3347642,3.7023215,3.3858855,-0.4312077,3.503724,7.3157287,3.3376777,1530.1242042307651,165.19386501491007,0.2277349,0.04667599
27_bus.wav,bus,-43.451946,23.721378,93.74525,6.8614383,33.003098,8.036056,16.2571,6.3018684,-0.35652053,4.4459677,1.6620848,5.076118,7.6652703,5.970465,3.7252216,4.1099586,-2.0152116,4.076527,8.714708,5.1105323,-3.8398705,4.5281553,6.7339067,4.016163,2.6691043,3.898939,4.831253,4.5179534,-2.4645274,4.0373373,3.6787565,3.7272675,-2.2469685,5.639597,10.415034,4.225931,1.7422402,4.1384783,12.461361,3.8346236,1706.3061959198008,173.0868514419041,0.25312978,0.07705813
28_bus.wav,bus,-34.879112,22.843313,113.25904,6.463845,6.6931844,4.5050406,23.940224,5.573454,1.8549933,4.0586905,2.5565064,3.6971343,0.9137885,3.3838456,-0.91268873,5.5144286,-0.39562804,4.133339,-1.7466131,3.5606117,-7.675954,4.746379,-0.44482043,4.574714,-0.60945344,3.4663334,-1.8352543,3.801976,-0.57863975,3.263196,1.7723355,3.549819,-3.2709463,3.7479925,2.7732189,3.3051236,-5.20264,3.4054165,7.2944384,3.3025832,1410.6137101820607,125.47376547256243,0.1692162,0.02122897
29_bus.wav,bus,8.523189,12.203576,81.14384,7.6734066,18.368185,7.015646,11.162788,5.5164332,12.64817,4.5552197,9.364517,8.692459,4.059906,6.5315666,5.9446673,5.308535,-10.597144,3.2373977,4.394639,5.870151,-10.569943,4.064836,3.8478756,3.795543,-5.4173656,5.9792805,0.009159185,3.4048216,-4.566661,3.716784,3.884865,3.193331,-2.4822488,3.6979449,4.0222516,3.3755226,-2.154962,2.943029,7.6977553,3.2129638,2124.085811665464,203.69993754560397,0.19545121,0.025865778
2_bus.wav,bus,-109.999886,77.375465,113.59873,6.4157176,22.66013,6.663622,22.568523,6.881726,8.306996,5.2536316,18.051579,5.259323,-2.366684,4.312167,2.9516377,4.9690847,-3.7595384,4.2954063,-0.48915747,4.013721,2.1577547,3.7513955,8.067774,3.8355916,-3.0666907,3.0163288,-0.3830031,3.0795088,1.4505547,3.4951954,-0.2780002,3.1811607,-4.1291966,2.9560635,4.203497,3.6480467,-1.724538,3.4208863,5.6831555,2.795639,1245.269008955237,160.06998057595592,0.12964423,0.06313714
30_bus.wav,bus,-94.07533,33.039886,114.17783,12.514534,23.657757,9.326278,33.385582,4.8523154,-11.052303,5.135435,10.359493,3.5475957,16.867628,5.742835,9.269568,5.6399918,8.06807,5.313154,9.81798,4.3103485,-0.54389554,3.9081175,5.0739417,3.8748167,-0.79170585,4.600492,1.979948,3.9827924,-6.031316,4.188937,3.7579317,3.8480349,-2.8051436,3.9831338,6.7456775,3.538025,2.3103797,3.6335077,7.4972167,3.886609,1127.1123875497053,201.94806462612615,0.17587522,0.033245273
31_bus.wav,bus,-42.52128,22.514538,131.77353,11.23432,8.913525,6.5115366,3.1986217,5.2804794,-13.282516,6.459225,19.82653,5.3800483,9.6576185,5.4415164,10.933407,4.161789,10.940869,4.9591446,12.654307,3.9435565,-1.7620897,3.6071737,4.449783,3.9575858,-1.1279802,3.319762,1.4456246,3.5382855,-5.209736,3.8025942,-2.4546347,4.511416,-1.6283227,4.6921587,3.1133468,3.6091492,-0.7077202,3.5566645,7.180221,3.3323815,1146.4898118731726,152.78403402973072,0.20661423,0.038439974
32_bus.wav,bus,-113.41872,23.753763,141.28667,13.376924,14.763036,7.916136,29.115694,3.8018064,-7.550303,3.677692,3.7261527,3.641535,18.441435,3.4304605,23.685846,3.9770012,5.0934663,5.6094694,11.960946,4.9180536,3.6987624,5.1390276,4.4143915,4.235226,4.7178283,5.16879,0.27386254,3.5432987,-3.2359283,3.7491992,0.8470935,3.5263712,-1.294951,3.047528,5.42471,3.2703984,4.367878,3.4354062,7.2291164,3.627465,794.8470083055626,141.01686351467993,0.2108,0.039150953
33_bus.wav,bus,-162.95062,60.439285,144.71404,23.843899,5.840817,8.434453,27.395046,6.344892,-19.58102,7.870907,14.166119,7.9492836,16.483307,7.98109,4.46945,4.353128,8.997845,4.7094593,10.203234,4.3503437,-0.97157353,4.3405066,6.104389,4.779259,0.5104427,4.704661,3.853317,3.834808,-3.4057827,3.8153563,2.5095594,2.7685578,0.7222933,3.2476282,4.2817063,3.3520963,3.8016148,3.029888,6.915899,3.6514826,833.8346259570442,289.7880235986357,0.123522505,0.054313786
34_bus.wav,bus,-82.72441,73.4396,133.49391,23.487589,6.9922047,6.537569,35.078,7.4102807,-10.715237,4.4123735,18.470362,4.414976,-1.0553714,4.4356313,13.241513,4.2893906,14.490871,6.8813477,14.041362,4.520001,-2.545578,3.7411106,4.20773,4.176705,1.1242257,4.5012546,1.1125097,3.5092723,-4.7733426,3.779975,2.2768958,3.4809778,0.40274873,3.4745908,4.7875867,3.402975,1.0226198,3.114669,5.5598407,3.5361621,909.2916338135615,264.6385691943434,0.24662732,0.063226946
35_bus.wav,bus,-97.304344,76.542114,144.10535,24.964436,17.50937,8.301947,24.430101,5.3753705,-16.124094,5.362955,8.470081,5.50737,11.325638,6.149715,15.818205,7.0373387,1.6484107,3.7655458,5.451667,4.058041,-3.0056834,3.3750277,0.5606308,4.145799,4.512565,3.889525,2.6262941,3.9784906,2.6251032,2.9925756,0.7503743,3.1493578,-0.9395126,2.6204565,5.090923,4.093065,3.0997388,3.2636335,4.7829986,2.9052627,848.9524867106181,259.21600799474766,0.20342326,0.04870497
36_bus.wav,bus,-117.162796,36.790867,158.50215,6.926904,10.625995,8.493071,15.555582,5.0136337,-9.945895,10.774594,26.207449,6.010992,-10.662442,6.564722,16.07831,4.3094087,8.292668,6.501845,3.0600135,4.303948,2.1635506,4.4361596,1.8408278,4.6136823,-0.16624923,3.085882,6.449346,4.4309206,-5.1046176,3.6120334,0.76384264,3.4285445,2.2551847,2.976719,5.8788066,4.160323,4.677753,3.2724264,7.9706335,3.513527,796.150996794146,78.57870302769079,0.21313475,0.0941789
37_bus.wav,bus,-74.665146,76.49877,137.66042,22.762135,12.093448,6.6337357,21.038208,6.819579,-16.083427,5.598301,16.269894,5.0139456,12.383668,7.9583573,8.177541,7.1452484,6.831843,5.1699286,8.161921,4.42218,0.71101016,3.9293113,1.394026,4.238339,-0.11395814,4.1587315,4.46167,3.8515654,1.8831253,3.6577864,3.1506915,4.5457044,2.1253362,4.4119925,7.3442917,3.3843198,2.7133381,3.7816734,4.2064238,3.478869,923.1767030416016,245.15122514836796,0.24167818,0.0626872
38_bus.wav,bus,-140.48279,21.106384,157.0576,8.072165,6.463136,5.523742,23.59209,3.3787875,-17.136408,4.479585,10.752616,3.865764,10.316801,3.5340123,2.8100474,3.8643818,8.941326,3.76379,2.689891,3.1125088,-2.236192,3.859765,1.7060965,4.1547627,1.0721673,3.5090883,3.4863691,3.4849286,0.38147798,3.0730433,1.8905851,3.360918,-1.3500867,3.2891371,7.145621,3.3191717,-0.35433656,3.177303,5.0575624,4.341123,834.5916748197712,96.73771491101336,0.10746617,0.020364074
39_bus.wav,bus,-299.85294,43.412388,154.32736,26.933748,20.7636,8.8874655,26.930954,6.3497796,2.8977637,4.604385,4.142736,4.2357874,15.154908,4.704563,17.14312,4.7323837,13.767264,5.9010653,4.5317883,3.9534166,3.8479073,4.651172,2.125162,3.2456384,6.472744,3.6928177,2.5935583,4.8921647,-3.8075924,3.8153584,0.2330484,3.418142,2.208019,3.3083994,1.9747032,2.769732,3.6382964,3.5965269,4.060292,3.6349256,501.9803398969337,335.9782533139243,0.07891947,0.05609502
3_bus.wav,bus,-0.14010558,61.729355,69.06546,22.77154,15.4022455,10.332355,6.2665095,6.7415605,6.493241,5.0090895,6.2888474,6.2268806,-11.305584,5.73271,7.7369547,7.5576215,8.858137,5.1668687,6.4517236,4.151703,-1.0156461,4.3717475,5.357065,4.7884088,-0.48239616,4.53629,1.9168843,3.6214342,-0.46393058,5.768016,4.028706,4.3183556,0.87611455,3.7245536,4.24697,4.4442434,0.7105466,4.9552345,6.0730376,3.262492,2370.745901773382,563.6103060693675,0.20223185,0.08523511
40_bus.wav,bus,-107.08678,18.080862,139.14906,13.201198,15.271487,8.247767,29.027172,3.9166927,-7.8906746,3.74741,3.392161,3.6454067,18.452898,3.6800191,23.811838,4.029441,4.0998893,5.5284986,12.866671,4.615605,2.6784334,4.7916327,4.70008,4.358535,3.8868265,5.152151,0.5197989,3.6112509,-2.762059,3.7069843,0.5614194,3.4895554,-1.3621652,3.1505046,5.662364,3.144193,4.741955,3.2271054,7.024166,3.6491392,826.6096400540596,122.58247704472134,0.20921169,0.03938746
41_bus.wav,bus,-103.39337,28.552917,143.16708,9.990172,-11.869091,8.0559225,27.073208,6.9996934,12.8641405,5.66982,19.84259,5.0472326,-1.9492339,4.6693044,0.32655063,4.540294,3.273557,4.205127,2.0142553,3.9840539,-4.421195,3.918442,-3.9461637,3.7922654,4.783879,3.7618167,5.0252285,3.5829942,-5.586093,3.3031828,0.5019908,3.696741,1.3845935,3.9221234,-0.42961732,3.190248,-1.2477567,4.024619,4.956757,3.203979,999.0750114254407,156.9377910096015,0.13472092,0.050761823
42_bus.wav,bus,-7.5457106,49.862022,88.20666,18.008364,-10.235824,8.234597,19.243572,5.556599,1.8566648,6.3574815,18.760498,7.0549774,-15.702289,5.4876614,-4.6530905,5.4483967,8.385158,6.1321044,-0.45656714,4.4066434,-5.9803123,5.9676156,-2.5651689,7.291828,-2.5759192,3.9374268,-1.2743666,4.4842005,-0.7365306,4.414231,4.635532,4.396276,-1.7547326,6.8066306,2.4489064,3.4414248,-1.6880869,4.009474,3.1793666,3.962253,1905.1263588731729,345.3385181108494,0.15613765,0.05548642
43_bus.wav,bus,15.095009,21.3937,100.77498,5.010633,4.263671,7.2871103,22.558035,3.6936095,1.5412405,4.3443165,15.683863,3.3828433,-12.255125,2.6245375,2.7286165,3.7682402,1.5782046,2.8905435,-8.741081,2.6824255,-3.3004546,2.7691371,-1.0497787,3.610884,-3.465758,3.1367476,-2.116185,2.9776363,-3.5461345,3.6155736,1.0112909,3.3546255,-4.543324,3.1211617,3.6828876,3.2704942,-1.017287,3.2315195,2.473919,3.2405183,1629.470396803079,89.41533276756968,0.22861807,0.024753343
44_bus.wav,bus,-41.1373,25.448416,129.07222,10.783222,-7.460503,7.15961,33.870132,4.8486795,11.213919,4.8642645,10.043932,4.5988183,-3.0813334,4.7426476,14.059956,4.600088,0.8310432,6.811843,2.0491834,5.659348,-0.11134145,5.3350596,-0.8997455,4.794621,1.1182146,3.1836216,-0.63439035,4.6438384,-2.7395,4.463868,-0.8244474,3.606307,-0.01660807,4.823986,1.4251428,3.1690612,-0.81265503,3.7897685,4.5651894,3.6522207,1136.5558305481852,138.23549951607876,0.21788186,0.03858503
45_bus.wav,bus,10.542204,23.976511,94.430595,13.96241,-12.684437,10.172117,15.049791,4.467792,1.0192672,3.9725997,15.074648,6.8577156,-11.138888,3.421867,2.0811102,4.5561986,-0.06495994,3.249487,-1.8693968,4.829117,-4.880376,3.1557024,-0.5451811,3.4477537,-3.3264246,3.4626257,-1.1067858,3.237771,-1.3914268,3.174176,1.7067232,3.3071604,-3.7510035,3.3467932,2.8229668,3.1869605,-1.714468,3.0698373,-0.06918269,2.895994,1795.3200197446588,237.34674706548037,0.17689668,0.036420446
46_bus.wav,bus,-29.2134,31.696697,127.9894,7.842977,-16.222422,8.030593,14.911863,6.8240447,4.3515944,4.7237663,13.942918,5.8551297,-18.977715,3.5364377,-2.5727305,5.0443497,1.0204352,5.0289083,-2.0338047,3.3224213,-0.84694153,4.0686874,-7.421267,3.6399448,-0.9578755,4.450211,-1.0887964,2.9506564,-3.8593223,3.1959383,1.2401696,3.9050832,-4.072346,3.0236003,-2.0117526,3.8454363,-1.0057421,3.6320376,3.7429905,2.8781626,1308.819846782934,107.1483991850597,0.16788255,0.038932014
47_bus.wav,bus,-7.077116,26.390478,91.486916,11.373318,12.264199,6.796721,24.53414,9.46867,-5.4232025,4.4703712,8.257742,6.823796,-3.7296994,5.0789566,10.417797,4.809043,-6.901854,5.0534887,-3.3078814,5.0878754,-4.430161,4.6284876,-6.8900924,7.9625597,2.0421085,5.08341,-3.9275715,3.2824988,-6.2872267,5.0801935,1.7623372,3.9985857,-3.5399506,3.1872966,4.238611,4.4160595,-2.398505,3.9241457,1.5529125,3.0095146,1819.4477117576166,208.2367216879894,0.17797941,0.03946449
48_bus.wav,bus,1.9683616,39.49696,95.77596,9.252497,2.2363746,10.356669,13.621425,8.819357,-13.095118,6.743421,6.630165,6.877851,-8.143302,4.2596555,8.605946,4.9080186,1.4095615,6.583932,-11.999356,5.9248,1.951922,7.2925797,0.31915453,8.362723,-4.068486,3.427061,-1.5943944,4.975035,-3.2584484,4.556111,-0.43362388,3.623975,-5.229452,4.160808,1.8975184,3.4634619,-6.289881,3.8855524,0.56298006,4.4025846,1811.4524622646318,175.7286596250848,0.17942126,0.061068878
49_bus.wav,bus,28.297642,37.525864,66.76096,7.6812906,-13.375671,13.372502,21.165722,6.591041,-0.7048408,6.8828382,13.545822,6.522853,-17.751831,4.968731,-2.7646692,5.7671676,4.897397,5.0408535,-0.50834876,5.493654,-3.7906666,5.7929506,-2.7468069,4.263115,-5.095963,5.768512,-5.6220016,6.046342,-1.8760794,4.088755,-1.9643455,3.3658235,-4.8973475,5.5511255,-0.6902682,3.5220838,-3.1212058,3.8361967,0.06651083,3.7294312,2251.01550975846,169.98923521981905,0.18376607,0.04895816
4_bus.wav,bus,-35.80217,78.10677,86.99187,11.337524,9.576242,7.07219,5.3392043,6.8101993,11.831031,5.582876,20.210302,5.480108,4.1577787,6.7206845,12.254058,5.4918003,3.1797278,4.4498367,3.8926852,4.5780177,-2.5090637,3.0564454,1.8397628,3.624264,-2.4858398,4.536553,0.9950259,4.0353465,-0.3223774,3.3565845,6.025992,3.0513735,-0.86573744,3.577072,5.3125463,3.5868518,-0.42394683,2.9417107,3.6140585,3.505254,1873.8080886155776,240.1041946275325,0.16794623,0.0741759
50_bus.wav,bus,9.091482,40.90905,80.02193,13.682881,1.6500382,10.201203,16.108171,11.670439,-4.2127004,8.424505,16.088427,7.4111905,-12.517937,5.5215893,-4.4099813,8.503457,4.142285,9.67744,7.141181,4.7325735,-6.2173386,4.389186,-8.586766,7.092721,-2.9000916,4.645823,-1.6551614,4.591261,-6.259999,6.101385,0.046926185,4.8022375,-1.2238364,4.7157702,0.3529584,3.3284497,-4.404386,3.2890754,2.5033197,4.1173916,2036.6193981783726,205.52478162570318,0.18809602,0.0611236
51_bus.wav,bus,-54.721752,66.396484,95.04481,15.595154,-7.283006,7.521262,13.36669,8.823758,-6.293886,8.873604,6.4108305,10.306212,-21.263556,7.099762,3.8116517,6.827888,8.559691,6.611109,-8.886529,3.9607377,-7.1867757,5.853562,1.4359164,6.239914,-5.304168,4.868606,-4.556404,4.9808874,-1.6317683,4.251651,-0.5207317,4.09732,-8.870236,3.283748,7.489192,4.136512,-3.7563155,3.7428505,2.8007326,3.459005,1795.696705254941,310.1808605746134,0.11869483,0.07013488
52_bus.wav,bus,-136.86237,51.128212,141.0488,7.612738,14.798135,14.424185,48.22599,10.3123455,2.603993,8.535386,4.6977572,5.6132836,-7.7287307,5.8662205,16.88201,4.6703944,-0.76754415,7.003469,-4.612221,6.215086,-2.6085637,6.7804427,5.1830983,4.0937066,-1.8832752,6.0111113,-1.5555261,4.696568,-1.8049868,4.1669717,-5.3650723,5.2134113,-2.9446242,3.3036203,1.0076609,3.4916325,-0.8975211,3.5806897,3.5844886,4.0784388,840.7199589665805,100.2739433900739,0.1653481,0.07041987
53_bus.wav,bus,-114.616585,42.674854,125.74506,20.223307,28.19919,6.8616343,23.461967,8.809154,9.703485,7.6234074,23.93958,6.558281,4.593356,4.8830013,10.288562,4.877721,-0.07021016,5.3378644,0.05190632,7.1427836,1.6066903,4.106991,0.21905872,5.7195415,-3.4836013,4.432235,0.24009563,4.5264335,-1.8053497,3.967927,1.5540495,4.372122,2.7978265,4.4249663,4.967188,3.382727,2.6297781,4.5241165,7.8346744,4.199305,1018.4488256439251,372.56873951187134,0.21365857,0.069359444
54_bus.wav,bus,-69.557495,22.54331,116.87409,21.957258,14.825709,6.5847416,25.241037,6.227781,-9.04625,4.6573877,18.430622,5.19422,-3.7407155,4.855109,14.169556,4.9821525,-4.9023905,6.2419176,0.3528745,4.6360373,1.5840199,4.6824393,0.10443093,3.851983,-3.8845794,3.7229865,1.7962934,4.389139,1.2883719,4.5145893,-2.8866174,4.532035,1.7043042,3.1735685,3.6051855,4.933882,0.7167905,3.943628,4.756468,4.9258313,1322.2360347305482,324.1940713900318,0.18375744,0.083391435
